pid,task,quality,file
4464b02f-bee1-4b72-84e5-55700c8bbc67,Productive-Vocabulary-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Productive-Vocabulary_rec-Productive-Vocabulary-3.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Productive-Vocabulary-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Productive-Vocabulary_rec-Productive-Vocabulary-2.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Rainbow-Passage,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Rainbow-Passage_rec-Rainbow-Passage.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Story-recall,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Story-recall_rec-Story-recall.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Picture-description,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Picture-description_rec-Picture-description.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Word-color-Stroop,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Word-color-Stroop_rec-Word-color-Stroop.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Audio-Check-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Audio-Check_rec-Audio-Check-4.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Diadochokinesis-PA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Diadochokinesis_rec-Diadochokinesis-PA.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Respiration-and-cough-ThreeQuickBreaths-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Audio-Check-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Audio-Check_rec-Audio-Check-1.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Maximum-phonation-time-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Audio-Check-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Audio-Check_rec-Audio-Check-3.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Respiration-and-cough-ThreeQuickBreaths-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Cinderella-Story,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Cinderella-Story_rec-Cinderella-Story.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Audio-Check-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Audio-Check_rec-Audio-Check-2.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Maximum-phonation-time-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Respiration-and-cough-Cough-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Diadochokinesis-KA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Diadochokinesis_rec-Diadochokinesis-KA.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Diadochokinesis-Pataka,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Diadochokinesis_rec-Diadochokinesis-Pataka.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Respiration-and-cough-FiveBreaths-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Respiration-and-cough-Cough-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Respiration-and-cough-FiveBreaths-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Respiration-and-cough-Breath-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Respiration-and-cough-FiveBreaths-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Respiration-and-cough-FiveBreaths-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Respiration-and-cough-Breath-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Diadochokinesis-TA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Diadochokinesis_rec-Diadochokinesis-TA.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Free-speech-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Free-speech_rec-Free-speech-2.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Free-speech-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Free-speech_rec-Free-speech-3.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Prolonged-vowel,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Prolonged-vowel_rec-Prolonged-vowel.wav
4464b02f-bee1-4b72-84e5-55700c8bbc67,Loudness,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67/ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28/audio/sub-4464b02f-bee1-4b72-84e5-55700c8bbc67_ses-AD71D502-11D0-4FF2-B88B-10BA2D86EC28_Loudness_rec-Loudness.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Respiration-and-cough-ThreeQuickBreaths-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Story-recall,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Story-recall_rec-Story-recall.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Glides-Low-to-High,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Glides_rec-Glides-Low-to-High.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Respiration-and-cough-FiveBreaths-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Respiration-and-cough-ThreeQuickBreaths-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Diadochokinesis-TA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Diadochokinesis_rec-Diadochokinesis-TA.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Respiration-and-cough-FiveBreaths-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Respiration-and-cough-FiveBreaths-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Respiration-and-cough-FiveBreaths-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Diadochokinesis-buttercup,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Diadochokinesis_rec-Diadochokinesis-buttercup.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Audio-Check-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Audio-Check_rec-Audio-Check-2.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Glides-High-to-Low,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Glides_rec-Glides-High-to-Low.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Picture-description,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Picture-description_rec-Picture-description.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Loudness,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Loudness_rec-Loudness.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Audio-Check-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Audio-Check_rec-Audio-Check-3.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Audio-Check-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Audio-Check_rec-Audio-Check-1.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Audio-Check-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Audio-Check_rec-Audio-Check-4.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Maximum-phonation-time-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Maximum-phonation-time-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Diadochokinesis-KA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Diadochokinesis_rec-Diadochokinesis-KA.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Diadochokinesis-Pataka,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Diadochokinesis_rec-Diadochokinesis-Pataka.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Rainbow-Passage,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Rainbow-Passage_rec-Rainbow-Passage.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Maximum-phonation-time-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Animal-fluency,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Animal-fluency_rec-Animal-fluency.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Prolonged-vowel,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Prolonged-vowel_rec-Prolonged-vowel.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Respiration-and-cough-Cough-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Respiration-and-cough-Breath-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Respiration-and-cough-Cough-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Diadochokinesis-PA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Diadochokinesis_rec-Diadochokinesis-PA.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Respiration-and-cough-Breath-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav
b1fe4758-940f-4ffc-8ad2-2c1054f14e95,Open-response-questions,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95/ses-4DA3268C-BC66-46E6-B254-24B13C563625/audio/sub-b1fe4758-940f-4ffc-8ad2-2c1054f14e95_ses-4DA3268C-BC66-46E6-B254-24B13C563625_Open-response-questions_rec-Open-response-questions.wav
